@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3}

@data
1391,'2019/01/28 16:14:03:920',11,97.070778,0.000106,0.002814,0.000909,91.029045,0.004049,82.714615,0.078159,0.034971,54.653526,0.002288,84.570366,0.029881,99.962364,0.003981,0.086871,31.264814,0.003362,0,19.076347,0.127846,0.192692,1.563974,49.938812,0.003229,0.070197,0.783025,-96.09301,-4.49648,-10.984655,2.55932,224.297775,3
1392,'2019/01/28 16:14:04:055',11,97.122124,0.000147,0.002396,0.000892,81.374962,0.002897,99.892288,0.10839,0.033262,78.919777,0.002386,78.973389,0.044598,99.974541,0.003613,0.025338,56.885273,0.005735,0,32.303249,0.089886,0.192684,4.09901,49.964798,0.005145,0.02601,2.43861,-95.878998,-4.405422,-11.928363,2.524269,224.320404,3
1393,'2019/01/28 16:14:04:151',11,97.379112,0.000108,0.002392,0.001021,44.797741,0.001272,99.546577,0.125009,0.036784,93.776665,0.002192,71.000687,0.019507,99.985527,0.003125,0.00203,83.183281,0.007982,0,56.667614,0.023523,0.192684,15.241747,49.988415,0.008299,0.00888,7.547101,-91.49472,-3.924505,-12.910911,2.757433,222.865021,3
1394,'2019/01/28 16:14:04:244',11,95.373489,0.000122,0.002591,0.001294,15.665161,0.000817,97.610451,0.097408,0.030464,98.660217,0.002278,64.422592,0.008949,99.988876,0.002267,0.000337,94.849579,0.009588,0,83.144974,0.008078,0.192685,38.615597,49.997269,0.010259,0.005105,12.124074,-91.384079,-6.870007,-12.367928,2.030182,223.209564,3
1395,'2019/01/28 16:14:04:322',11,95.355888,0.000133,0.002833,0.001579,4.240455,0.000829,95.061836,0.117011,0.035988,99.726105,0.002297,55.969643,0.002632,99.99231,0.001685,0.00007,98.271873,0.010329,0,93.936127,0.005315,0.192692,50.565815,50.004723,0.010918,0.003689,13.864949,-87.43512,-6.889921,-12.997178,2.415942,220.395432,3
1396,'2019/01/28 16:14:04:466',11,95.15332,0.0001,0.002876,0.001205,1.37246,0.000868,59.776699,0.096271,0.046182,99.951874,0.002017,42.474121,0.002091,99.993279,0.001313,0.000024,99.435875,0.01285,0,98.13517,0.004779,0.19271,55.206608,50.010956,0.011151,0.002534,14.506267,-79.231667,-7.114028,-11.998053,2.84217,223.826996,3
1397,'2019/01/28 16:14:04:549',11,95.371887,0.000149,0.002402,0.001751,0.661669,0.001152,97.853264,0.056262,0.053909,99.98983,0.002094,31.300703,0.00166,99.994682,0.000919,0.000023,99.826881,0.014118,0,99.56591,0.004648,0.192735,56.770157,50.015724,0.011231,0.001893,14.728422,-71.915024,-6.87183,-11.302075,2.24703,221.943176,3
1398,'2019/01/28 16:14:04:619',11,94.909065,0.000207,0.002242,0.001932,0.484724,0.001418,84.778458,0.0565,0.057856,99.99765,0.002409,21.837395,0.000994,99.995888,0.000643,0.000026,99.934082,0.014406,0,99.868233,0.004617,0.192759,57.109959,50.018394,0.011253,0.001489,14.790466,-65.389862,-7.372715,-11.441772,2.158241,221.178726,3
1399,'2019/01/28 16:14:04:748',11,95.765167,0.00036,0.001834,0.001638,0.276027,0.001871,94.201866,0.039325,0.070912,99.999367,0.002712,16.24684,0.000841,99.996719,0.000362,0.000038,99.968552,0.011944,0,99.959259,0.004577,0.192805,57.205357,50.015472,0.01126,0.001295,14.814591,-61.462185,-6.40723,-11.284021,1.931629,220.897171,3
1400,'2019/01/28 16:14:04:845',11,95.733818,0.000586,0.001941,0.001038,0.189354,0.002515,96.245758,0.03368,0.075223,99.999832,0.003325,11.040642,0.000915,99.997124,0.00025,0.000052,99.981552,0.0141,0,99.983742,0.004561,0.192837,57.241314,50.02005,0.011262,0.001136,14.823506,-57.806793,-6.44574,-11.502776,1.888612,221.400162,3
1401,'2019/01/28 16:14:04:944',11,96.081375,0.001222,0.001966,0.000904,0.138131,0.002256,90.060646,0.025487,0.073806,99.999931,0.00386,7.231545,0.000696,99.997421,0.000181,0.000049,99.984779,0.015446,0,99.992905,0.004552,0.192864,57.255722,50.022995,0.011263,0.001033,14.824337,-55.13007,-6.002726,-11.696628,2.553503,218.149811,3
1402,'2019/01/28 16:14:05:043',11,94.209045,0.001446,0.002407,0.001205,0.147282,0.002516,96.539482,0.022857,0.051603,99.999954,0.004233,5.727528,0.000704,99.997009,0.000136,0.000058,99.984238,0.019878,0,99.996529,0.004557,0.192827,57.272465,50.030159,0.011262,0.000993,14.815723,-54.07732,-8.053908,-11.23557,0.94849,221.839294,3
1403,'2019/01/28 16:14:05:143',11,94.840736,0.001544,0.002476,0.000577,0.148794,0.002522,97.535583,0.015885,0.04668,99.999962,0.004837,4.877506,0.000509,99.996475,0.000101,0.000072,99.9795,0.018034,0,99.997856,0.004557,0.192774,57.266003,50.025928,0.011261,0.000972,14.811145,-53.481247,-7.442972,-12.592552,0.980735,221.011169,3
1404,'2019/01/28 16:14:05:242',11,96.030624,0.001745,0.003196,0.000564,0.264416,0.003377,90.000534,0.021082,0.03362,99.999962,0.004843,4.571495,0.000654,99.99704,0.000096,0.000107,99.975258,0.016472,0,99.998177,0.00458,0.19277,57.259583,50.024139,0.01126,0.000964,14.804095,-53.297306,-6.06971,-12.250605,2.02766,220.37085,3
1405,'2019/01/28 16:14:05:347',11,95.4244,0.001712,0.003279,0.000736,0.264897,0.002856,94.465721,0.024319,0.032257,99.999962,0.00482,4.446209,0.000482,99.996933,0.000098,0.000112,99.976387,0.013712,0,99.998245,0.004581,0.19279,57.251854,50.019012,0.01126,0.000961,14.804299,-53.20787,-6.812023,-11.394917,1.740541,220.092834,3
1406,'2019/01/28 16:14:05:444',11,95.873062,0.00106,0.003504,0.000996,0.377081,0.003091,98.172813,0.025983,0.023366,99.999954,0.004992,4.658896,0.000399,99.996964,0.000086,0.000125,99.976166,0.013623,0,99.998238,0.004601,0.192799,57.251633,50.018917,0.01126,0.000966,14.801443,-53.387375,-6.272558,-10.870607,1.688674,218.441208,3
1407,'2019/01/28 16:14:05:542',11,96.174431,0.001205,0.003292,0.000899,0.378851,0.002444,91.464745,0.024346,0.029652,99.999954,0.005201,4.509472,0.000307,99.996399,0.000089,0.000102,99.974709,0.013616,0,99.998215,0.0046,0.19281,57.251091,50.017895,0.01126,0.000963,14.802753,-53.285221,-5.87772,-12.272235,2.650517,218.506195,3
1408,'2019/01/28 16:14:05:644',11,95.936356,0.001129,0.002971,0.000798,0.364056,0.001784,86.707512,0.024672,0.030137,99.999962,0.004799,5.55754,0.000256,99.996124,0.000089,0.000088,99.97731,0.013828,0,99.997948,0.004598,0.192822,57.252617,50.017773,0.011261,0.000988,14.80427,-54.014545,-6.191978,-12.788864,1.912902,219.916199,3
1409,'2019/01/28 16:14:05:745',11,96.359375,0.001285,0.003063,0.001068,0.349331,0.001549,91.088135,0.030087,0.037206,99.999954,0.004781,5.685807,0.000213,99.99559,0.000096,0.000099,99.97702,0.014803,0,99.997482,0.004595,0.192812,57.255161,50.018562,0.011261,0.000992,14.806716,-54.102222,-5.620353,-12.165313,2.415654,218.686935,3
1410,'2019/01/28 16:14:05:842',11,96.319206,0.000997,0.00271,0.00104,0.289723,0.000988,97.452774,0.021703,0.034153,99.999954,0.005027,6.511199,0.000269,99.995468,0.0001,0.000075,99.984741,0.011422,0,99.997391,0.004584,0.192791,57.248123,50.012314,0.011262,0.001012,14.809942,-54.659393,-5.677308,-13.145226,2.10833,218.620453,3
1411,'2019/01/28 16:14:05:952',11,94.443077,0.000797,0.002223,0.000869,0.334178,0.000793,97.972015,0.024625,0.0327,99.999954,0.004435,9.309278,0.000277,99.993179,0.000111,0.000083,99.989464,0.010453,0,99.9972,0.004592,0.192766,57.24712,50.006496,0.011264,0.001085,14.811913,-56.630386,-7.835239,-12.724067,1.208753,215.521317,3
1412,'2019/01/28 16:14:06:045',11,91.611946,0.000697,0.002344,0.00091,0.26934,0.000485,99.482948,0.046159,0.037552,99.999939,0.00434,10.342487,0.000331,99.989746,0.00014,0.00009,99.993858,0.008967,0,99.995827,0.004584,0.192719,57.243465,50.005054,0.011265,0.001113,14.816398,-57.334179,-10.046236,-13.024407,1.23612,213.646744,3
1413,'2019/01/28 16:14:06:147',11,90.83094,0.000873,0.002169,0.000559,0.090105,0.000385,65.07283,0.062674,0.058615,99.999893,0.003861,10.220115,0.001101,99.987968,0.000156,0.0001,99.995865,0.012111,0,99.992477,0.004552,0.192743,57.250523,50.014244,0.011265,0.001112,14.825271,-57.201393,-10.534175,-16.891901,2.290231,214.541214,3
1414,'2019/01/28 16:14:06:245',11,83.957191,0.001197,0.002284,0.000352,0.036814,0.000572,86.169914,0.070173,0.085668,99.999786,0.003401,10.990872,0.007433,99.977524,0.000261,0.000265,99.996819,0.015009,0,99.977989,0.00454,0.192797,57.245476,50.021126,0.011265,0.001135,14.835896,-57.729385,-13.724769,-17.82291,5.194601,213.96759,3
1415,'2019/01/28 16:14:06:345',11,69.991302,0.003499,0.002734,0.000096,0.006833,0.000857,98.765144,0.161163,0.096341,99.999443,0.002422,11.274865,0.136617,99.945549,0.000522,0.001508,99.99765,0.020794,0.000001,99.89489,0.004557,0.192956,57.181286,50.032951,0.011263,0.001142,14.83895,-57.923649,-17.765581,-20.105177,6.194106,213.528214,3
1416,'2019/01/28 16:14:06:444',11,60.467602,0.017925,0.002522,0.000034,0.001014,0.001405,93.533653,0.055156,0.09582,99.998711,0.002653,9.931835,0.797872,99.834763,0.00115,0.003713,99.99794,0.022222,0.000003,99.576225,0.004596,0.193887,56.875481,50.036015,0.011253,0.001093,14.827847,-57.026398,-19.875065,-19.67099,3.088286,214.155502,3
1417,'2019/01/28 16:14:06:563',11,60.736675,0.064389,0.00301,0.000005,0.000346,0.004804,20.061563,0.014853,0.124519,99.997154,0.002868,11.668004,2.744491,99.606102,0.002118,0.007102,99.997986,0.027426,0.000003,98.362114,0.004756,0.198607,55.7127,50.111401,0.011218,0.001111,14.803867,-58.244625,-19.818716,-19.121552,5.259687,209.744888,3
1418,'2019/01/28 16:14:06:648',11,63.475945,0.135964,0.003525,0.000002,0.000313,0.013458,29.350176,0.006105,0.08528,99.993881,0.003375,10.626397,3.171784,99.094559,0.004086,0.01888,99.997734,0.026015,0.000003,94.163628,0.004829,0.206529,51.591194,50.238754,0.011166,0.001077,14.735168,-55.556961,-19.236551,-18.905052,4.371994,212.329803,3
1419,'2019/01/28 16:14:06:759',11,64.185242,0.367406,0.003671,0.000001,0.000199,0.01692,30.420355,0.002159,0.067303,99.984673,0.004899,9.792514,2.54398,97.981514,0.007866,0.012931,99.997948,0.032297,0.000002,83.682098,0.004888,0.228112,41.415936,50.652397,0.010998,0.001084,14.555052,-49.609501,-19.082933,-19.428917,4.145229,210.200394,3
1420,'2019/01/28 16:14:06:820',11,67.2696,0.316429,0.004155,0,0.000216,0.020441,3.529248,0.002202,0.101148,99.959297,0.005082,7.698116,2.521348,95.251518,0.015065,0.010998,99.997032,0.03218,0.000002,59.631802,0.004856,0.226696,21.564554,50.559734,0.011034,0.001027,14.605585,-36.105717,-18.39798,-19.781326,3.67934,213.210861,3
1421,'2019/01/28 16:14:06:947',11,62.905197,0.309787,0.004182,0,0.000184,0.021312,28.903431,0.000914,0.140203,99.914673,0.006173,6.252412,2.992895,92.421814,0.02599,0.006002,99.996437,0.031131,0.000001,32.029564,0.004883,0.250148,8.509464,50.546814,0.011039,0.000985,14.624858,-21.441757,-19.359241,-19.100212,3.981925,213.298111,3
1422,'2019/01/28 16:14:07:046',11,66.444092,0.174923,0.005468,0,0.000244,0.026916,4.43428,0.001221,0.213324,99.818146,0.006363,6.381782,3.899667,88.024002,0.040613,0.004942,99.994789,0.031831,0.000001,15.202557,0.004879,0.253613,4.583563,50.30307,0.011136,0.000969,14.75363,-13.37236,-18.584259,-18.680651,4.084322,215.501572,3
1423,'2019/01/28 16:14:07:143',11,65.075531,0.136155,0.005223,0,0.000275,0.026425,7.365826,0.001163,0.238825,99.783806,0.006134,6.118372,4.194991,81.847488,0.070937,0.004734,99.992241,0.035476,0.000001,9.408779,0.004879,0.232346,3.686643,50.229286,0.011164,0.000956,14.790946,-10.37748,-18.888195,-18.527111,3.93087,213.775864,3
1424,'2019/01/28 16:14:07:243',11,65.681618,0.115645,0.006045,0,0.0003,0.021656,8.28473,0.001251,0.261556,99.741814,0.005781,6.142498,4.148278,77.367035,0.093377,0.00438,99.990929,0.037271,0.000001,7.894624,0.004861,0.226472,3.481962,50.190319,0.011178,0.000958,14.814838,-9.624733,-18.754311,-18.910175,3.617128,214.006577,3
1425,'2019/01/28 16:14:07:342',11,68.426003,0.049441,0.007746,0,0.000405,0.024742,13.147415,0.001678,0.292825,99.693871,0.004481,6.500641,4.401317,70.471344,0.096741,0.006859,99.989548,0.027524,0.000001,6.538117,0.004845,0.218333,3.302821,50.06963,0.011226,0.00096,14.877206,-9.258522,-18.132904,-18.913397,3.144932,212.451767,3
1426,'2019/01/28 16:14:07:420',11,67.99057,0.046103,0.00888,0,0.000423,0.02401,17.671919,0.001141,0.270327,99.609756,0.004068,5.664447,3.482005,78.705772,0.089095,0.006899,99.989998,0.0238,0.000001,8.554066,0.004774,0.2152,3.563664,50.06448,0.011228,0.000952,14.872171,-9.395775,-18.233307,-18.556852,2.772115,213.427979,3
1427,'2019/01/28 16:14:07:548',11,68.29052,0.034842,0.009602,0.000001,0.000519,0.023002,40.466942,0.001261,0.249795,99.521034,0.003408,5.056137,2.405709,81.207413,0.088784,0.00904,99.99086,0.024524,0.000001,9.142842,0.004688,0.213535,3.643869,50.045906,0.011236,0.000953,14.873873,-8.932953,-18.164225,-19.376276,3.121574,211.307785,3
1428,'2019/01/28 16:14:07:644',11,62.881599,0.022579,0.011516,0.000001,0.000526,0.021222,96.255112,0.002299,0.200329,99.391457,0.002696,5.048611,2.732669,79.594368,0.091324,0.013701,99.992035,0.029453,0.000001,10.251467,0.004717,0.208187,3.801064,50.038372,0.011245,0.000943,14.866286,-9.56543,-19.364296,-17.694098,3.664789,212.703659,3
1429,'2019/01/28 16:14:07:721',11,65.567848,0.020142,0.011783,0.000001,0.000494,0.022033,75.655045,0.003486,0.163169,99.365921,0.002536,6.022868,3.108993,80.501534,0.089858,0.013714,99.991676,0.035648,0.000001,10.683934,0.004753,0.203972,3.866491,50.048794,0.011246,0.000958,14.853991,-10.567757,-18.779526,-18.742325,2.356791,211.273041,3
1430,'2019/01/28 16:14:07:843',11,65.513115,0.020871,0.010128,0.000001,0.000509,0.019414,68.819901,0.003702,0.16854,99.370834,0.002577,6.317112,3.758558,82.520538,0.084819,0.014829,99.992599,0.031441,0.000001,11.944616,0.004805,0.203552,4.05253,50.042938,0.011247,0.000955,14.854956,-11.599007,-18.791645,-18.750053,3.250405,212.982391,3
1431,'2019/01/28 16:14:07:920',11,67.026955,0.016732,0.009466,0.000001,0.000402,0.014273,39.226593,0.003796,0.152185,99.233917,0.002636,6.494934,2.455806,82.862679,0.068921,0.011076,99.992943,0.028496,0.000001,12.193274,0.004703,0.199285,4.090223,50.038292,0.01125,0.000979,14.851668,-11.448196,-18.452978,-19.333893,3.101298,213.25766,3
1432,'2019/01/28 16:14:08:050',11,71.217171,0.013603,0.009726,0.000001,0.000423,0.012601,18.029531,0.005215,0.1719,99.252747,0.002696,6.302308,2.533121,84.493729,0.062441,0.010568,99.99366,0.025532,0.000001,13.848138,0.004704,0.197535,4.351581,50.034286,0.011252,0.000974,14.862098,-12.167336,-17.470226,-19.088728,3.074965,214.387115,3
1433,'2019/01/28 16:14:08:154',11,69.54435,0.012703,0.009106,0.000001,0.000439,0.011681,13.924223,0.003589,0.181419,99.183571,0.002917,5.766519,2.536776,84.837341,0.057027,0.010939,99.993301,0.030767,0.000001,13.958619,0.004702,0.196617,4.37227,50.042999,0.011253,0.000962,14.865804,-11.853935,-17.871534,-18.684137,2.417094,211.990784,3
1434,'2019/01/28 16:14:08:244',11,68.044037,0.012966,0.009628,0,0.000339,0.008277,10.30804,0.002257,0.206036,99.178955,0.003006,6.035441,2.553046,85.785553,0.052627,0.008963,99.993858,0.02726,0.000001,14.359186,0.004698,0.196311,4.43726,50.03772,0.011253,0.00097,14.875594,-12.252434,-18.22102,-18.251348,3.476592,215.964218,3
1435,'2019/01/28 16:14:08:352',11,68.622734,0.010311,0.010602,0,0.000291,0.004946,17.362223,0.000883,0.288674,99.18705,0.00319,5.900923,2.227274,89.051453,0.04513,0.007364,99.994911,0.026414,0.000001,18.06146,0.004655,0.195215,5.096392,50.038086,0.011255,0.000977,14.910255,-13.934753,-18.087299,-18.266031,3.077545,213.9935,3
1436,'2019/01/28 16:14:08:442',11,68.611565,0.013532,0.011877,0,0.000311,0.005007,95.932114,0.00134,0.322973,99.213554,0.002968,6.98524,2.523153,87.066849,0.041547,0.009693,99.994591,0.024288,0.000001,17.316067,0.004673,0.195725,4.954661,50.033726,0.011252,0.001001,14.921488,-14.420746,-18.089891,-18.800732,3.586997,213.907654,3
1437,'2019/01/28 16:14:08:544',11,67.868301,0.012502,0.019249,0,0.000369,0.006349,97.186104,0.002483,0.414204,99.18074,0.003076,7.609332,3.535901,87.55159,0.040452,0.010702,99.994743,0.03432,0.000001,17.350449,0.004732,0.195711,4.966611,50.051903,0.01125,0.001006,14.96183,-15.211029,-18.26137,-18.391083,3.981122,211.965897,3
1438,'2019/01/28 16:14:08:664',11,70.603485,0.011714,0.024522,0.000001,0.000468,0.006768,94.173576,0.004011,0.546598,99.28495,0.002766,8.553882,4.060026,89.207115,0.036619,0.010959,99.99511,0.041495,0.000001,18.785057,0.004745,0.195373,5.243767,50.065376,0.011249,0.00103,15.016612,-16.789925,-17.618982,-18.900229,3.860821,215.355362,3
1439,'2019/01/28 16:14:08:750',11,68.516174,0.018411,0.022791,0.000002,0.000598,0.007126,84.684959,0.003212,0.710592,99.331253,0.002848,7.080027,3.31338,89.375801,0.039087,0.011263,99.995789,0.042332,0.000001,19.485867,0.004658,0.1957,5.38271,50.068092,0.011244,0.001016,15.073647,-15.936386,-18.11202,-18.853395,3.318176,212.854584,3
1440,'2019/01/28 16:14:08:821',11,67.749069,0.016592,0.029547,0.000001,0.000546,0.007107,99.981018,0.00549,0.66077,99.353676,0.003653,5.353142,1.482436,88.056381,0.027648,0.009482,99.995552,0.054864,0.000001,16.43017,0.004524,0.196709,4.810892,50.090038,0.011243,0.001,15.0601,-12.640663,-18.288681,-17.76918,3.442719,210.365967,3
1441,'2019/01/28 16:14:08:951',11,67.01046,0.119735,0.024802,0.000002,0.000396,0.005881,14.346722,0.002082,0.885996,99.379845,0.012434,3.645112,0.356147,84.205917,0.027406,0.006123,99.995758,0.12066,0.000001,16.548878,0.004438,0.203352,4.871113,50.207901,0.011169,0.000999,15.064456,-11.296867,-18.456709,-18.141453,2.017587,198.585236,3
1442,'2019/01/28 16:14:09:046',11,73.053856,0.892307,0.020699,0.000002,0.000271,0.003023,1.767934,0.000248,1.296338,99.360435,0.054595,2.872212,0.066997,76.740341,0.02345,0.002708,99.996307,0.235774,0,18.465782,0.004665,0.225334,5.304734,51.586288,0.01062,0.001072,14.631766,-12.03891,-17.013216,-19.903135,1.545168,195.887039,3
1443,'2019/01/28 16:14:09:144',11,71.07959,10.080201,0.013025,0.000003,0.000146,0.00122,1.236246,0.000027,2.244195,99.347092,0.234322,2.649309,0.023926,67.816933,0.017497,0.001117,99.996925,0.399917,0,23.62011,0.010704,0.300761,6.543353,67.256195,0.005822,0.002265,9.220759,-17.569405,-17.503736,-18.378059,1.789012,197.545258,3
1444,'2019/01/28 16:14:09:256',11,70.450493,57.948524,0.01226,0.000002,0.000072,0.000483,0.026958,0.000004,3.189355,99.37178,1.027927,1.967649,0.009171,56.073685,0.012815,0.000621,99.99733,0.33061,0,27.463459,0.96294,1.075976,7.471359,98.431114,0.000254,0.085882,0.587745,-33.618713,-17.655785,-18.890032,2.840052,196.082031,3
1445,'2019/01/28 16:14:09:354',11,70.438293,99.041954,0.009246,0.000008,0.000032,0.000138,0.280976,0,9.129512,99.409431,15.759129,1.63955,0.007566,47.39397,0.011478,0.000184,99.997726,0.378473,0,34.407681,27.339437,11.047181,9.650438,99.915405,0.000017,2.687852,0.059983,-50.994537,-17.658714,-19.706856,2.803581,194.952133,3
1446,'2019/01/28 16:14:09:451',11,71.321594,99.177429,0.009939,0.000008,0.000034,0.000112,0.121397,0,11.054247,99.527565,18.692892,1.253827,0.00614,38.722088,0.009016,0.000187,99.998077,0.352273,0,39.245625,26.028957,7.900992,11.44547,99.916229,0.000017,3.046157,0.063035,-53.748035,-17.444727,-18.979788,2.69081,199.023575,3
1447,'2019/01/28 16:14:09:546',11,70.632538,99.340942,0.012998,0.000013,0.000042,0.00009,0.458585,0,15.039968,99.550903,21.040504,1.127214,0.007614,29.27483,0.007698,0.000195,99.998451,0.342888,0,48.892639,23.236492,5.082106,16.060062,99.917198,0.000017,3.970915,0.070354,-59.723438,-17.611984,-19.384979,3.112696,195.520905,3
1448,'2019/01/28 16:14:09:646',11,72.80983,98.833397,0.012947,0.000015,0.000043,0.000105,2.797299,0,16.13406,99.474243,22.860392,0.709339,0.011661,20.957773,0.005888,0.000289,99.998497,0.48834,0,48.825474,21.569708,6.037534,17.044647,99.914146,0.000017,4.064845,0.074946,-59.647274,-17.075024,-19.356346,1.452513,198.405594,3
1449,'2019/01/28 16:14:09:743',11,74.615044,98.310303,0.007987,0.000018,0.000055,0.000116,49.668652,0,19.236816,99.440506,20.394491,0.641723,0.009468,18.208454,0.004456,0.000184,99.998703,0.492138,0,57.298172,18.698565,3.629478,25.693932,99.910889,0.000018,4.764258,0.084852,-64.611397,-16.609074,-19.809608,2.37757,199.291656,3
1450,'2019/01/28 16:14:09:853',11,78.073547,97.989059,0.006395,0.000008,0.000088,0.000139,27.838112,0.000001,13.494204,99.37516,10.281137,0.684607,0.020081,16.17481,0.005934,0.000273,99.998795,0.621207,0,66.636948,22.052156,2.20879,36.463249,99.908813,0.000018,3.225744,0.072817,-67.559418,-15.650214,-20.894197,2.610437,206.751526,3
1451,'2019/01/28 16:14:09:951',11,82.305794,97.785995,0.003583,0.000003,0.000472,0.000427,2.604706,0.000002,7.394287,98.61412,4.445211,0.893318,0.082731,19.691711,0.008994,0.001,99.997711,0.467784,0,63.368279,26.420185,1.411596,29.977327,99.907471,0.000019,2.148166,0.061378,-64.122704,-14.313979,-21.12442,4.051518,206.545456,3
1452,'2019/01/28 16:14:10:051',11,78.062096,98.332993,0.003555,0.000001,0.002041,0.001783,0.609186,0.000015,6.364013,94.993263,2.499003,0.808467,2.118588,14.959046,0.012727,0.003433,99.989578,0.514014,0,40.892471,28.986242,1.329047,13.609968,99.910965,0.000018,2.018701,0.05757,-53.315495,-15.653558,-22.045763,3.782603,210.499802,3
1453,'2019/01/28 16:14:10:146',11,82.392372,98.884491,0.002045,0.000001,0.008472,0.012337,0.157035,0.000021,4.565928,84.947258,1.440366,0.764224,31.004805,13.031719,0.022763,0.011563,99.945694,0.367301,0,17.216228,42.92812,1.269467,5.409594,99.914131,0.000017,1.16353,0.052666,-49.669296,-14.284196,-23.874044,3.144783,211.844009,3
1454,'2019/01/28 16:14:10:222',11,81.894463,99.438766,0.001513,0,0.047725,0.100675,0.006895,0.000043,2.468161,57.360214,0.81415,0.962096,74.090561,11.312049,0.040401,0.039336,99.67688,0.258868,0,6.763977,64.025513,1.247567,3.486802,99.915871,0.000017,0.524653,0.047262,-57.010254,-14.453932,-24.112169,2.482377,210.093414,3
1455,'2019/01/28 16:14:10:353',11,82.030334,99.692146,0.00148,0,0.197443,0.798284,0.119593,0.000059,1.285116,36.91737,0.565136,1.006019,79.034386,10.743009,0.055568,0.16561,99.075821,0.224766,0,3.883384,67.660988,1.244831,3.024351,99.91375,0.000016,0.464106,0.043728,-56.870697,-14.407982,-24.491573,3.67202,207.969925,3
1456,'2019/01/28 16:14:10:451',11,82.246735,99.891495,0.002501,0,0.555215,8.9039,20.154589,0.000112,1.380873,5.904829,0.785035,1.000276,71.806847,10.276318,0.116212,0.424912,89.930275,0.470071,0,1.009108,65.523026,1.245859,2.310057,99.836723,0.000014,0.720316,0.028719,-53.657581,-14.334228,-23.302197,3.037606,210.369263,3
1457,'2019/01/28 16:14:10:556',11,81.755722,99.926598,0.00286,0,0.621421,12.596755,1.051026,0.000169,1.176196,1.464266,1.051192,0.790929,62.834484,9.937236,0.192201,0.469305,60.771648,1.351484,0,0.434106,62.095905,1.244605,1.487681,98.882607,0.000008,2.142566,0.007671,-50.954849,-14.500579,-22.172638,4.548268,209.309906,3
1458,'2019/01/28 16:14:10:656',11,80.718002,99.93512,0.003922,0,0.678419,8.649746,0.383392,0.000415,1.085903,0.348811,1.162964,0.917651,32.398659,8.350186,0.358238,0.448588,30.430559,3.770674,0,0.298982,48.917229,1.244597,1.155884,90.966537,0.000005,9.072887,0.001952,-43.041191,-14.841052,-21.362684,4.527216,206.518906,3
1459,'2019/01/28 16:14:10:772',11,80.519943,99.921509,0.005448,0,0.63502,3.104865,87.286278,0.001228,1.41628,0.080435,1.022294,0.863618,17.215481,5.941839,0.524303,0.480502,8.263343,5.971445,0,0.126274,41.433083,1.244795,1.007449,77.277924,0.000003,21.522314,0.000728,-39.554031,-14.90443,-21.564623,4.780343,206.549225,3
1460,'2019/01/28 16:14:10:857',11,77.482468,99.892151,0.008671,0,0.707157,1.041299,43.80592,0.001332,2.140278,0.018796,2.011108,0.885455,8.515894,2.898011,0.60498,0.265189,1.835811,5.360557,0,0.064329,37.463024,1.25107,0.842484,64.578781,0.000003,29.227453,0.000558,-36.788464,-15.821213,-18.584702,6.456041,198.251999,3
1461,'2019/01/28 16:14:10:945',11,79.840805,99.831024,0.009523,0.000001,0.663721,0.805683,4.061666,0.000482,2.791809,0.009936,3.147041,1.009366,17.165846,1.592825,0.572438,0.219627,0.70788,3.530428,0,0.047371,40.723484,1.265042,0.660923,77.101707,0.000003,27.923828,0.000543,-38.697067,-15.118131,-18.700018,6.453778,199.241013,3
1462,'2019/01/28 16:14:11:025',11,79.407227,99.651299,0.009253,0.000003,0.565869,0.435167,0.53821,0.000121,3.713061,0.009581,5.46534,1.438427,25.316923,1.250647,0.56554,0.222388,0.546923,1.58671,0,0.057248,43.304325,1.333801,0.520023,85.612175,0.000003,26.50069,0.00056,-40.669743,-15.251756,-18.112375,6.561872,198.51561,3
1463,'2019/01/28 16:14:11:152',11,81.720551,99.181839,0.010671,0.000006,0.497723,0.270888,0.476651,0.000021,4.965473,0.009723,7.514061,1.517257,36.614616,0.951515,0.508288,0.136476,0.421545,1.380394,0,0.081484,45.57613,1.543519,0.511231,92.803505,0.000003,24.00202,0.000595,-44.211857,-14.512359,-17.25639,7.672055,199.521545,3
