@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3}

@data
206,'2019/01/24 11:06:56:912',2,95.49543,0.61061,0.107208,18.33012,0.000128,0.119305,0.189725,0.001955,12.974969,99.99987,64.457375,0.093607,0.39563,3.613906,0.000493,0.01649,22.761274,0.076611,0,99.999657,0.002801,0.212855,64.259598,99.813545,0.002649,0.027776,0.763181,-46.970963,-6.730073,0.511493,0.272396,158.557266,2
207,'2019/01/24 11:06:57:010',2,94.800148,0.637305,0.131165,11.491156,0.000203,0.074097,17.379005,0.002659,13.384419,99.999809,61.995571,0.237181,0.213562,1.727545,0.000425,0.010252,41.538986,0.062141,0,99.999329,0.002749,0.201208,71.165199,99.775871,0.003717,0.015392,1.779482,-49.87402,-7.484303,-0.071009,0.365825,162.686859,2
208,'2019/01/24 11:06:57:087',2,93.935005,0.472758,0.099181,7.984488,0.000372,0.021429,2.15087,0.001842,12.406691,99.999603,59.651096,0.413108,0.015341,0.879404,0.000245,0.005336,64.024178,0.027175,0,99.998177,0.002816,0.196492,78.188431,99.712425,0.005661,0.00679,4.652525,-50.978207,-8.299653,-2.003841,0.95839,164.458267,2
209,'2019/01/24 11:06:57:208',2,93.096298,0.642005,0.071752,4.145734,0.000629,0.005309,36.288097,0.00129,10.968496,99.999008,58.091808,0.62846,0.000854,0.353573,0.000137,0.002175,85.469421,0.019985,0,99.992584,0.003043,0.195895,83.749214,99.646744,0.008276,0.003077,10.815244,-52.27216,-8.992117,-3.640723,-0.146644,164.556503,2
210,'2019/01/24 11:06:57:303',2,93.168823,0.947567,0.050446,1.05177,0.001832,0.001399,7.320865,0.001065,10.161722,99.996887,59.465546,0.739464,0.000383,0.194899,0.000106,0.002374,91.142311,0.010724,0,99.983284,0.003244,0.19635,84.773216,99.571678,0.009,0.002477,13.032639,-53.428085,-8.935418,-3.342111,0.691579,165.386551,2
211,'2019/01/24 11:06:57:404',2,93.727058,1.790491,0.032898,0.194755,0.014348,0.000108,22.030935,0.000827,5.920935,99.983086,55.977951,1.832131,0.000804,0.078617,0.000054,0.002106,97.744598,0.011969,0,99.920998,0.004199,0.200036,85.613289,99.358543,0.009608,0.001641,14.434645,-53.489674,-8.479295,-3.321835,0.225545,164.376678,2
212,'2019/01/24 11:06:57:517',2,94.173058,1.917134,0.026534,0.110959,0.035964,0.000037,32.473438,0.000634,5.798043,99.914948,56.994026,2.260781,0.002741,0.024983,0.000032,0.004298,98.810028,0.008489,0,99.505081,0.004277,0.203867,85.226563,99.164703,0.009718,0.001603,14.889318,-53.622402,-8.08679,-3.158995,0.562637,165.05452,2
213,'2019/01/24 11:06:57:586',2,95.028946,1.80517,0.02461,0.081142,0.106484,0.000041,41.526001,0.000383,7.589498,99.454185,56.713516,3.673977,0.00657,0.008559,0.000023,0.006803,99.283386,0.005939,0,97.579712,0.003938,0.207093,84.237991,99.103783,0.009874,0.001827,15.954169,-54.186512,-7.247248,-2.129395,0.513849,166.361435,2
214,'2019/01/24 11:06:57:710',2,93.791168,1.141392,0.044412,0.115954,0.495892,0.000162,19.378386,0.000589,8.254338,95.748627,54.508507,7.425969,0.026591,0.003488,0.00002,0.023208,99.063965,0.003176,0,86.655716,0.003646,0.217563,77.128059,98.90007,0.010265,0.002008,16.648396,-51.463669,-8.424512,-1.471944,1.00066,166.521149,2
215,'2019/01/24 11:06:57:831',2,94.770187,0.748319,0.076206,0.197599,1.17448,0.000557,11.038609,0.00067,9.789734,69.561104,49.815987,11.105843,0.081053,0.001051,0.000019,0.021153,98.843063,0.001722,0,55.264751,0.003375,0.214366,50.013733,99.073669,0.010479,0.002381,17.516441,-38.872704,-7.514598,-1.63455,0.585238,167.35289,2
216,'2019/01/24 11:06:57:915',2,95.025124,0.544909,0.100636,0.241437,1.845064,0.00131,3.568623,0.001165,8.760936,20.870695,46.56015,10.28909,0.292862,0.000581,0.000025,0.02612,98.174881,0.001258,0,23.462082,0.003549,0.215812,21.776367,98.934723,0.010483,0.002185,16.840626,-22.278427,-7.251296,-2.973755,0.221725,165.514435,2
217,'2019/01/24 11:06:58:004',2,94.13031,0.424879,0.114842,0.537988,4.03909,0.005088,1.529542,0.00185,11.41328,3.864275,45.504723,10.305854,0.382849,0.000411,0.00004,0.030873,94.95903,0.000916,0,7.964433,0.003407,0.222599,12.070617,98.547562,0.009961,0.002872,16.05427,-15.868866,-8.125608,-2.137018,-0.281209,165.665131,2
218,'2019/01/24 11:06:58:084',2,94.745407,0.384893,0.159901,0.851219,7.553679,0.027736,15.196795,0.002122,13.458447,0.827247,43.361412,15.121217,0.863811,0.000292,0.000102,0.036233,84.860298,0.000777,0,2.90351,0.003566,0.229431,9.273146,99.270943,0.0083,0.005135,11.479904,-18.385628,-7.539543,-2.728145,-0.294064,166.899689,2
219,'2019/01/24 11:06:58:181',2,94.917236,0.326468,0.268122,1.036275,10.130066,0.142764,15.276005,0.003572,13.547045,0.231823,46.633972,15.050287,1.272486,0.000306,0.000284,0.046012,63.675995,0.000517,0,1.423532,0.003886,0.274776,5.819728,98.838219,0.005648,0.0103,4.813788,-18.429337,-7.364251,-2.707755,-0.458748,167.244675,2
220,'2019/01/24 11:06:58:312',2,94.608955,0.260236,0.255497,0.460839,7.909796,0.533145,67.78334,0.003059,8.735601,0.090406,43.870544,16.015312,4.366809,0.000367,0.000892,0.044025,35.890537,0.000394,0,0.676914,0.004584,0.311358,3.36513,98.421936,0.003425,0.018273,1.24231,-17.759979,-7.674938,-2.435438,-0.296629,167.974808,2
221,'2019/01/24 11:06:58:405',2,95.446754,0.28491,0.218465,0.346975,5.460905,3.822304,53.167503,0.001958,9.64272,0.035601,54.862343,17.993282,6.936488,0.000377,0.003249,0.056337,14.818714,0.000306,0,0.308756,0.004229,0.502644,2.258049,98.26757,0.002334,0.039539,0.496657,-19.325447,-6.786361,-3.287118,-1.287997,167.689972,2
222,'2019/01/24 11:06:58:518',2,94.763367,0.374268,0.228092,0.164966,4.130816,8.61194,23.359621,0.001516,12.079361,0.016636,57.195656,23.94372,15.00934,0.000463,0.010551,0.102017,5.904977,0.000257,0,0.171821,0.004197,0.606555,1.848563,97.745979,0.001972,0.063849,0.356526,-26.289398,-7.521478,-3.590876,-1.363463,167.682892,2
223,'2019/01/24 11:06:58:580',2,96.553925,0.316255,0.184005,0.129054,3.078254,21.363598,22.419077,0.001239,10.502623,0.006791,56.011368,20.90605,18.969957,0.000592,0.0467,0.113645,2.5433,0.000223,0,0.096785,0.004592,0.390766,1.710491,97.483849,0.001865,0.055598,0.292875,-24.525337,-5.335675,-5.4069,-1.158162,167.262222,2
224,'2019/01/24 11:06:58:692',2,96.113052,0.324457,0.14459,0.133476,2.592646,35.090389,34.420837,0.001223,9.879518,0.00487,52.749954,14.850428,38.447739,0.000897,0.130323,0.184828,1.984414,0.000174,0,0.052103,0.006424,0.288865,1.577755,95.838371,0.001848,0.033779,0.279659,-25.796806,-5.960493,-4.10886,-0.938817,168.107895,2
225,'2019/01/24 11:06:58:807',2,96.058655,0.309594,0.158166,0.551735,1.795951,35.94577,61.288158,0.001043,12.934512,0.004037,54.418774,12.889197,36.020023,0.001779,0.412129,0.207368,1.951589,0.000224,0,0.044939,0.005264,0.223302,1.55237,95.367355,0.001848,0.041023,0.306447,-24.204559,-6.032822,-4.905976,-1.081708,169.428116,2
226,'2019/01/24 11:06:58:889',2,96.188087,0.283013,0.145696,0.373046,1.375617,24.959038,7.044204,0.000955,13.457246,0.002944,53.014503,10.717036,34.159893,0.002728,0.807626,0.170895,2.077042,0.000279,0,0.035401,0.004908,0.239249,1.516663,94.283325,0.001856,0.041282,0.313336,-22.204544,-5.859135,-4.37009,-1.030251,167.239105,2
227,'2019/01/24 11:06:58:986',2,96.034676,0.226724,0.145742,0.680981,1.358536,19.499773,10.851521,0.000889,12.069258,0.00225,45.79369,9.856073,33.966835,0.003924,1.222984,0.182074,2.210088,0.000391,0,0.029927,0.005152,0.266594,1.397897,89.420044,0.001867,0.036627,0.303415,-20.983047,-6.064382,-3.344816,-1.650457,166.943924,2
228,'2019/01/24 11:06:59:101',2,96.014275,0.211961,0.152522,0.564477,1.075588,17.653418,4.692279,0.000861,11.350818,0.001799,43.784073,10.097399,50.073982,0.004839,1.799465,0.24313,1.907814,0.000313,0.000001,0.023382,0.00686,0.333764,1.232673,76.857063,0.001858,0.027068,0.293323,-25.740875,-6.091116,-2.8645,-1.837725,165.651367,2
229,'2019/01/24 11:06:59:213',2,97.142731,0.252851,0.182598,0.401871,0.758506,9.825781,7.483327,0.001122,9.477818,0.001777,46.044395,14.495961,56.186981,0.005034,1.804108,0.229208,1.411289,0.000384,0.000001,0.017156,0.008135,0.278389,1.282871,83.02459,0.001835,0.024549,0.270971,-30.066803,-4.368434,-3.899173,-1.733502,166.891724,2
230,'2019/01/24 11:06:59:283',2,95.486824,0.338518,0.155349,0.234062,0.437259,6.02178,17.29847,0.000682,9.102776,0.001981,44.511108,20.792625,55.352749,0.00556,1.680654,0.145961,1.239689,0.000383,0.000001,0.012689,0.008132,0.221285,1.478105,93.763062,0.001821,0.028823,0.264173,-34.080933,-6.740071,-2.588619,-1.083305,167.4953,2
231,'2019/01/24 11:06:59:383',2,96.499947,0.304014,0.168679,0.131449,0.305403,2.458882,66.914864,0.000692,9.021671,0.002327,48.048031,23.240795,38.881416,0.005976,1.160476,0.121321,1.217186,0.000679,0,0.013863,0.006146,0.207816,1.469098,93.406258,0.001823,0.04003,0.263987,-30.8134,-5.416176,-1.744093,-0.921298,167.934753,2
232,'2019/01/24 11:06:59:518',2,96.610916,0.326264,0.174547,0.087454,0.243074,1.503938,29.677864,0.000657,7.272868,0.002841,49.240086,29.576338,32.294498,0.011663,0.952322,0.078238,1.409549,0.001037,0,0.017133,0.00592,0.215519,1.440985,92.010078,0.001826,0.046385,0.252438,-32.74202,-5.249348,-1.518652,-1.045231,166.441391,2
233,'2019/01/24 11:06:59:586',2,97.48336,0.274514,0.198777,0.066538,0.221939,0.720285,1.289087,0.00045,4.354474,0.004421,50.100471,37.947205,22.429644,0.015921,0.560181,0.046734,1.563549,0.001959,0,0.022045,0.005632,0.21303,1.462173,92.554871,0.001836,0.054977,0.233935,-34.74662,-3.716215,-0.21177,-1.535816,164.671341,2
234,'2019/01/24 11:06:59:708',2,97.502258,0.179618,0.218453,0.057077,0.134984,0.399448,13.159039,0.00044,4.283463,0.005533,49.500759,40.716969,30.830034,0.031341,0.279145,0.063015,1.396582,0.003312,0,0.034745,0.006412,0.21259,1.430129,91.443642,0.001841,0.050863,0.233244,-39.145409,-3.677562,-0.153007,0.017039,165.212189,2
235,'2019/01/24 11:06:59:821',2,97.600113,0.132503,0.252328,0.067485,0.130796,0.275109,61.112774,0.000708,2.472149,0.009354,54.177582,44.946346,26.153448,0.045531,0.130126,0.071034,1.324709,0.005119,0,0.050991,0.006355,0.199395,1.450427,92.345383,0.001842,0.05405,0.221219,-40.151478,-3.472698,-0.582556,-0.830696,166.123322,2
236,'2019/01/24 11:06:59:940',2,97.991692,0.147588,0.156463,0.040319,0.111207,0.284137,34.873028,0.000809,1.920508,0.01859,50.398792,54.399788,21.635242,0.04256,0.071243,0.052737,1.585562,0.007862,0,0.076086,0.006067,0.198113,1.396017,89.328285,0.001855,0.070792,0.218911,-45.265881,-2.562063,-0.980275,-2.060899,166.568497,2
237,'2019/01/24 11:07:00:016',2,96.983887,0.216563,0.167869,0.038788,0.113363,0.361759,62.1828,0.000908,2.467088,0.046811,49.219017,59.349216,11.59446,0.042541,0.045291,0.061147,2.724957,0.007567,0,0.11682,0.005047,0.197083,1.683312,96.954758,0.001885,0.094993,0.23337,-45.926918,-4.647113,-1.761984,-2.771415,163.178467,2
238,'2019/01/24 11:07:00:117',2,97.006874,0.342217,0.154822,0.037369,0.064514,0.314511,86.913452,0.000964,2.69312,0.123418,49.146893,58.921467,8.289175,0.057996,0.02968,0.069353,8.382186,0.007934,0,0.313774,0.004783,0.195522,1.931955,97.588089,0.002072,0.084302,0.300401,-44.828445,-4.607697,-1.221094,-3.029164,164.488358,2
239,'2019/01/24 11:07:00:212',2,97.571022,0.413255,0.136892,0.053136,0.023756,0.160919,70.937218,0.001067,3.872579,0.409394,50.886189,58.389538,1.357924,0.107235,0.020223,0.025906,24.780615,0.010205,0,0.776835,0.004082,0.194805,2.834541,98.635612,0.002781,0.058874,0.645358,-42.952969,-3.534448,-2.452185,-3.043771,162.777695,2
240,'2019/01/24 11:07:00:311',2,97.28167,0.491377,0.106112,0.06601,0.014994,0.091856,48.173813,0.000803,4.612768,1.652365,49.604675,55.194378,0.175748,0.185211,0.011933,0.009548,56.498276,0.015497,0,2.700639,0.003915,0.194667,5.307779,98.626083,0.00493,0.020381,2.676914,-41.559059,-4.11203,-1.634869,-3.538764,162.495804,2
241,'2019/01/24 11:07:00:410',2,97.506592,0.396554,0.134631,0.094821,0.007196,0.035545,20.104237,0.000774,7.061359,7.996252,45.921795,57.920731,0.01187,0.375465,0.007629,0.003847,84.941185,0.017287,0,9.323905,0.003487,0.194214,10.790264,98.528831,0.008313,0.009905,9.683754,-47.421425,-3.668646,-0.599145,-3.537668,163.315125,2
242,'2019/01/24 11:07:00:520',2,97.735039,0.245342,0.200327,0.19416,0.001705,0.010316,10.177151,0.00075,8.42239,33.696617,39.066982,57.039421,0.006236,0.662355,0.00474,0.001034,91.308746,0.01727,0,23.261621,0.003235,0.193607,19.369757,98.769905,0.009405,0.008471,13.088698,-54.092384,-3.176483,-0.793424,-4.561736,162.247635,2
243,'2019/01/24 11:07:00:622',2,97.153374,0.153222,0.262671,0.484337,0.0011,0.008743,1.372269,0.00095,9.650604,74.453941,40.561131,49.233711,0.007706,1.752505,0.00324,0.001133,95.223579,0.020885,0,59.274227,0.003037,0.193349,52.045078,98.965538,0.01014,0.006582,15.822688,-66.861549,-4.34921,0.18656,-4.204209,159.781067,2
244,'2019/01/24 11:07:00:716',2,97.213646,0.131771,0.408053,0.700614,0.000591,0.017713,1.945963,0.001145,10.926205,95.306396,40.097748,44.825504,0.02063,2.096298,0.002296,0.001999,97.517891,0.027441,0,87.467293,0.002851,0.193512,78.17627,99.270683,0.010536,0.005914,17.925364,-78.169334,-4.239117,0.478218,-4.134532,160.041061,2
245,'2019/01/24 11:07:00:810',2,97.319916,0.075137,0.719788,1.316839,0.000223,0.019314,2.077343,0.002516,10.045875,98.812576,38.278847,34.600006,0.019525,2.276366,0.001408,0.001674,98.465996,0.040573,0,97.303734,0.002891,0.193605,83.756424,98.993423,0.01065,0.004134,18.44969,-75.408157,-4.039225,1.958274,-3.773835,161.622482,2
246,'2019/01/24 11:07:00:911',2,96.696121,0.098608,0.753436,0.915914,0.000186,0.055672,0.900545,0.002399,8.265997,99.729195,35.672474,21.243301,0.037582,5.212191,0.001079,0.003288,98.453613,0.052387,0,99.371628,0.003115,0.196929,85.37912,99.277184,0.010619,0.002632,17.655678,-66.737648,-5.117613,2.713487,-4.082167,160.786865,2
247,'2019/01/24 11:07:00:989',2,97.005234,0.082274,0.481237,1.166828,0.000216,0.06971,19.95978,0.002168,6.825075,99.940941,36.320599,10.628137,0.11848,11.734103,0.000919,0.003278,97.514862,0.075276,0,99.836006,0.003356,0.198713,85.041908,99.079048,0.010544,0.0019,16.274376,-59.037407,-4.6105,2.336717,-9.422701,161.415359,2
248,'2019/01/24 11:07:01:087',2,96.555519,0.097624,0.425348,1.987397,0.000086,0.088137,0.357214,0.002093,5.883639,99.986816,37.813477,4.736942,0.206237,16.682129,0.000704,0.004429,94.668182,0.143802,0,99.957794,0.003508,0.214927,84.836578,99.228355,0.010021,0.001695,14.20932,-54.429302,-5.333272,0.327785,2.973354,158.248062,2
249,'2019/01/24 11:07:01:220',2,95.491432,0.087256,0.387512,1.341241,0.000045,0.105918,0.166116,0.001874,4.345966,99.995842,32.681892,2.078055,0.174119,19.932915,0.000642,0.002556,85.684799,0.179309,0,99.986122,0.00374,0.236746,81.684853,98.672997,0.008527,0.001933,9.537838,-52.383842,-6.734716,0.468878,2.277034,156.90033,2
250,'2019/01/24 11:07:01:322',2,95.109947,0.085483,0.238851,1.555501,0.000044,0.093611,0.302794,0.00183,3.27686,99.998055,27.534359,0.869714,0.124134,25.90073,0.00075,0.00319,63.135296,0.211287,0,99.993301,0.003937,0.23411,74.786179,98.650726,0.005688,0.003719,3.544132,-51.135799,-7.160845,-0.481026,2.358844,157.630875,2
251,'2019/01/24 11:07:01:417',2,93.286491,0.124697,0.172397,1.980183,0.000042,0.129615,0.541219,0.001631,2.563952,99.998985,25.985504,0.320149,0.290835,25.433821,0.000989,0.005592,36.830574,0.182285,0,99.997101,0.004098,0.268392,66.016586,99.148773,0.003524,0.008422,1.082977,-50.417259,-8.842229,-0.921793,2.641275,155.902954,2
252,'2019/01/24 11:07:01:520',2,89.345032,0.13175,0.131053,3.67213,0.000037,0.138758,0.232648,0.00247,2.400439,99.999153,24.609663,0.257324,0.516579,22.212313,0.001149,0.006883,32.104443,0.255532,0,99.997971,0.00415,0.268883,64.689636,99.262779,0.003237,0.009715,0.87091,-49.75473,-11.367599,-1.799657,2.137729,157.117538,2
253,'2019/01/24 11:07:01:628',2,92.225914,0.17519,0.140001,3.99188,0.000041,0.142948,0.097514,0.001845,2.542307,99.99955,20.677629,0.065682,0.281914,16.405178,0.001614,0.007761,17.703875,0.350492,0,99.999275,0.004118,0.274388,58.751263,99.252792,0.002483,0.015883,0.45841,-49.526268,-9.632774,-1.178658,1.899745,158.267242,2
254,'2019/01/24 11:07:01:714',2,92.286606,0.185717,0.158211,3.769634,0.000044,0.118478,0.555009,0.001769,2.36395,99.999748,20.735764,0.035119,0.146374,17.07262,0.002647,0.00361,15.075599,0.267267,0,99.99958,0.004145,0.258166,57.616962,99.316071,0.002365,0.017165,0.405431,-49.46006,-9.590296,-1.853204,1.846841,159.995956,2
255,'2019/01/24 11:07:01:792',2,93.630775,0.225193,0.156538,2.617237,0.000037,0.095588,1.427428,0.002038,2.287657,99.999825,23.447323,0.022656,0.063615,26.56312,0.003398,0.000673,14.126511,0.21454,0,99.999641,0.004171,0.275493,58.580536,99.584732,0.002318,0.017699,0.386715,-49.849209,-8.560589,-1.424455,1.443928,159.838211,2
256,'2019/01/24 11:07:01:921',2,95.463158,0.177502,0.160509,1.992785,0.00009,0.20355,0.036066,0.00124,3.068282,99.999878,19.780743,0.022765,0.272006,21.134901,0.004415,0.000532,14.170437,0.161668,0,99.999725,0.004036,0.331693,59.659775,99.721298,0.002327,0.018485,0.397833,-50.355038,-6.76746,-1.678848,0.830038,157.8526,2
257,'2019/01/24 11:07:02:044',2,94.337662,0.113263,0.3285,1.562433,0.000093,0.185448,0.013012,0.000693,4.140631,99.99987,15.281667,0.026764,0.450103,23.925976,0.005318,0.000322,15.534139,0.156063,0,99.999809,0.003812,0.554555,60.300915,99.726959,0.002382,0.018748,0.442031,-50.883018,-7.934781,-0.237612,1.212687,159.170334,2
258,'2019/01/24 11:07:02:128',2,92.73008,0.08696,0.607414,1.466005,0.000184,0.211049,0.006554,0.000865,4.063027,99.999855,11.184823,0.034931,1.509317,31.333605,0.006536,0.000548,14.985251,0.165325,0,99.999825,0.003823,0.825188,59.52087,99.670807,0.002341,0.018501,0.436997,-51.218639,-9.270258,-0.329168,0.788708,158.582321,2
259,'2019/01/24 11:07:02:215',2,94.617035,0.05532,1.046379,0.96696,0.000212,0.221426,0.081703,0.002559,5.097394,99.999878,10.069189,0.033284,0.76078,39.261086,0.006824,0.000313,18.736498,0.186642,0,99.99987,0.003519,1.150746,62.229294,99.765541,0.002476,0.017476,0.545943,-51.503979,-7.667009,-0.229995,-0.308459,158.808044,2
260,'2019/01/24 11:07:02:295',2,91.905891,0.041035,1.753386,0.621273,0.000205,0.217148,0.001174,0.005963,5.232472,99.999878,6.904641,0.041361,0.830256,39.877758,0.007022,0.000617,24.425808,0.19912,0,99.999916,0.003365,2.495763,64.541557,99.755463,0.002685,0.014304,0.73283,-51.711342,-9.85186,-0.018611,-0.890583,155.237198,2
261,'2019/01/24 11:07:02:408',2,93.891685,0.024861,3.934036,0.393448,0.000242,0.310483,0.001382,0.013738,5.039068,99.99987,4.590976,0.049304,0.57641,38.382938,0.007856,0.001412,26.031086,0.191684,0,99.999916,0.002993,15.176055,65.491501,99.78035,0.002577,0.012715,0.873003,-51.665531,-8.337549,-0.100517,-1.002912,155.756775,2
262,'2019/01/24 11:07:02:519',2,92.045349,0.017167,8.103306,0.345481,0.000136,0.200211,0.017484,0.029903,5.048098,99.99987,3.750676,0.058358,0.496186,51.208858,0.006773,0.001161,28.435337,0.204467,0,99.999908,0.002374,7.292047,66.737396,99.797554,0.00235,0.010592,1.195201,-51.673672,-9.757379,-0.605335,-0.342957,156.873154,2
263,'2019/01/24 11:07:02:619',2,93.662277,0.015137,11.372389,0.324687,0.000184,0.170765,0.001782,0.090465,5.49172,99.99987,3.735332,0.063541,0.335729,54.598652,0.006509,0.001693,28.738907,0.244218,0,99.999908,0.001944,4.559801,66.678612,99.775467,0.002124,0.009979,1.442466,-51.790009,-8.534122,-0.147974,-0.16885,155.889404,2
264,'2019/01/24 11:07:02:715',2,94.589211,0.012095,21.823887,0.200478,0.000094,0.188171,0.06094,0.34029,7.662359,99.999832,3.179933,0.128935,0.141163,58.701344,0.004595,0.000921,34.221992,0.245858,0,99.999916,0.001005,1.77893,69.157654,99.798813,0.001667,0.007432,3.261984,-52.477936,-7.694257,-0.611199,-1.191513,157.64801,2
265,'2019/01/24 11:07:02:816',2,93.849236,0.007795,46.348122,0.313962,0.000121,0.186773,0.059901,0.335089,18.659073,99.999855,3.594371,0.17254,0.052941,53.752865,0.004684,0.000288,33.138603,0.197501,0,99.999931,0.000165,1.101055,68.58387,99.797066,0.000733,0.008707,13.215332,-55.709972,-8.374436,-1.102044,-0.119988,158.708908,2
266,'2019/01/24 11:07:02:918',2,93.551605,0.0059,76.055511,0.621419,0.000218,0.20913,0.104471,0.271336,35.081211,99.99987,3.81425,0.16005,0.033951,58.021175,0.00452,0.000188,33.887951,0.159917,0,99.999931,0.000016,0.667243,68.71067,99.792084,0.000281,0.012075,53.240849,-60.479828,-8.626592,-0.394656,-0.106748,156.61618,2
267,'2019/01/24 11:07:02:988',2,92.954109,0.005797,89.415855,0.352291,0.000428,0.205785,0.638693,0.289169,46.681984,99.999908,3.948033,0.170019,0.025001,60.242188,0.004353,0.000116,34.397339,0.163827,0,99.999931,0.000005,0.554723,68.996719,99.797897,0.000183,0.018427,76.292534,-64.073975,-9.101697,-0.845643,-0.936525,157.951645,2
268,'2019/01/24 11:07:03:121',2,91.961281,0.004561,95.271088,0.324389,0.000361,0.175168,0.073105,0.425147,61.676121,99.999931,4.210804,0.191451,0.046407,61.621189,0.003968,0.000044,37.896393,0.145722,0,99.999916,0.000002,0.287366,70.805382,99.833702,0.000161,0.038487,88.78437,-68.595337,-9.814513,-1.479717,-0.635928,157.794098,2
269,'2019/01/24 11:07:03:220',2,91.214119,0.004925,96.353386,0.345718,0.000329,0.134175,0.651128,0.378947,55.752552,99.999939,4.219161,0.316847,0.04954,54.824249,0.004268,0.000041,41.641777,0.186518,0,99.999908,0.000002,0.240318,72.336868,99.836464,0.000167,0.022349,89.224022,-66.918938,-10.299681,-1.77625,-0.667607,157.22644,2
270,'2019/01/24 11:07:03:320',2,91.554695,0.00495,97.952309,0.362845,0.000298,0.089723,7.301167,0.200717,58.82922,99.999954,5.335899,0.353937,0.028188,53.350384,0.00417,0.000033,44.913368,0.19331,0,99.999878,0.000002,0.231519,73.979057,99.864059,0.000168,0.023668,91.933136,-67.858017,-10.083372,-2.054944,-0.10733,158.212296,2
271,'2019/01/24 11:07:03:419',2,93.191162,0.005275,98.812119,0.258459,0.000412,0.127846,4.615996,0.22472,52.875458,99.999962,5.01806,0.565318,0.030216,49.590511,0.004314,0.000061,42.787231,0.252265,0,99.999855,0.000002,0.209755,73.259232,99.857727,0.000157,0.016809,90.042717,-66.291817,-8.917844,-2.465972,0.942937,158.409409,2
272,'2019/01/24 11:07:03:518',2,91.305176,0.003893,99.226563,0.229809,0.000386,0.096727,10.11673,0.322127,46.842304,99.999962,4.579752,0.917882,0.016684,35.838146,0.004333,0.00007,49.176765,0.216771,0,99.999878,0.000003,0.199465,75.475105,99.862755,0.000174,0.009074,91.127625,-64.717918,-10.242605,-2.270753,0.559677,157.698883,2
273,'2019/01/24 11:07:03:597',2,91.58548,0.002667,99.535843,0.19346,0.000357,0.116095,44.545109,0.458968,46.542152,99.999977,4.799345,1.261031,0.030293,27.634302,0.005579,0.000068,48.217686,0.230205,0,99.999832,0.000003,0.197791,75.462257,99.878212,0.000169,0.009188,90.827003,-64.893021,-10.063431,-2.630408,0.736879,158.134918,2
274,'2019/01/24 11:07:03:689',2,92.600418,0.001741,99.793015,0.082753,0.00056,0.229504,14.524237,0.427519,30.494854,99.999977,4.849367,1.602623,0.027343,21.623829,0.007184,0.00017,49.389095,0.313807,0,99.999794,0.000005,0.198025,76.118187,99.882072,0.000171,0.003038,86.725479,-60.402935,-9.365647,-2.026136,0.992802,155.920288,2
275,'2019/01/24 11:07:03:821',2,90.834908,0.001151,99.843544,0.101328,0.000441,0.255029,5.605411,0.76984,19.587868,99.999962,4.092364,2.288775,0.047706,16.632032,0.008694,0.000539,47.836727,0.422531,0,99.999725,0.000008,0.196112,75.966721,99.887924,0.000166,0.00157,81.493446,-57.664051,-10.531796,-2.110084,1.196347,157.103012,2
276,'2019/01/24 11:07:03:919',2,91.65332,0.001072,99.868324,0.130301,0.000233,0.222765,37.545376,0.662391,20.433044,99.999962,5.088559,3.631023,0.044897,14.89949,0.010948,0.000508,54.685383,0.414759,0,99.999657,0.000008,0.197116,78.241722,99.892609,0.000188,0.001367,86.022812,-58.840733,-10.019253,-2.18191,1.811617,158.101654,2
277,'2019/01/24 11:07:04:020',2,92.040588,0.001132,99.821594,0.059236,0.000193,0.444205,89.394531,0.665268,10.631035,99.999954,5.804944,6.348957,0.043341,6.313953,0.012913,0.000703,66.927155,0.228278,0,99.999382,0.000012,0.195204,81.540932,99.897919,0.000235,0.000507,88.811859,-57.737328,-9.760623,-0.762245,2.824093,155.804169,2
278,'2019/01/24 11:07:04:141',2,95.603569,0.001793,99.686882,0.052825,0.000183,0.249762,27.88933,0.537777,4.234095,99.999908,6.011996,11.804739,0.049634,2.848294,0.016652,0.001773,77.666626,0.132519,0,99.998688,0.000016,0.194096,84.234276,99.903397,0.000287,0.000266,91.343033,-59.594028,-6.602915,-3.214239,1.847078,154.737778,2
